FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
14098,Delta,771,DFW,JFK,10/15/2024 09:09,9/1/2024 9:19,10/15/2024 12:24,9/1/2024 12:26,17,Weather,True,True,Boeing 777,N73849,2909
14099,Delta,1479,ATL,JFK,10/15/2024 05:54,9/1/2024 6:01,10/15/2024 10:52,9/1/2024 11:23,29,Air Traffic Control,True,False,Airbus A320,N10694,735
14100,American Airlines,9591,DFW,BOS,10/15/2024 18:38,9/1/2024 18:53,10/15/2024 23:28,9/1/2024 22:00,22,Maintenance,False,True,Boeing 777,N37543,961
14101,Southwest,5029,ORD,BOS,10/15/2024 11:45,9/1/2024 12:08,10/15/2024 17:46,9/1/2024 16:58,13,Weather,True,False,Boeing 777,N75274,1857
14102,United,1519,JFK,SEA,10/15/2024 05:01,9/1/2024 5:17,10/15/2024 09:34,9/1/2024 6:30,29,Air Traffic Control,True,False,Boeing 777,N69532,437
14103,Southwest,2154,LAX,SFO,10/15/2024 13:26,9/1/2024 13:39,10/15/2024 16:19,9/1/2024 16:22,-4,,True,False,Airbus A320,N27881,499
14104,United,2084,ORD,JFK,10/15/2024 23:11,9/1/2024 23:33,10/16/2024 00:29,9/2/2024 1:13,2,Weather,False,False,Boeing 777,N35367,1694
14105,Delta,1740,DFW,BOS,10/15/2024 02:34,9/1/2024 2:36,10/15/2024 06:54,9/1/2024 8:00,26,Maintenance,False,False,Boeing 737,N40608,913
14106,Delta,2206,DFW,SFO,10/15/2024 02:05,9/1/2024 2:22,10/15/2024 07:30,9/1/2024 3:25,20,Maintenance,False,True,Boeing 777,N14373,2700
14107,Delta,9154,JFK,JFK,10/15/2024 10:43,9/1/2024 10:55,10/15/2024 12:05,9/1/2024 11:51,8,Weather,False,True,Airbus A320,N32407,2347
14108,American Airlines,6631,LAX,SEA,10/15/2024 08:40,9/1/2024 9:00,10/15/2024 09:56,9/1/2024 10:59,19,Air Traffic Control,False,False,Airbus A320,N96706,662
14109,American Airlines,6097,LAX,BOS,10/15/2024 17:07,9/1/2024 17:19,10/15/2024 21:57,9/1/2024 20:30,23,Maintenance,True,False,Boeing 777,N58208,110
14110,United,9189,DFW,SFO,10/15/2024 10:14,9/1/2024 10:34,10/15/2024 15:48,9/1/2024 12:25,11,Maintenance,True,False,Airbus A320,N53080,2523
14111,Southwest,6482,LAX,MIA,10/15/2024 01:49,9/1/2024 2:13,10/15/2024 05:05,9/1/2024 5:45,-4,,False,True,Boeing 737,N95015,1095
14112,Southwest,3169,ATL,SFO,10/15/2024 07:20,9/1/2024 7:40,10/15/2024 10:08,9/1/2024 9:27,7,Weather,True,True,Airbus A320,N70697,1313
14113,United,4509,ATL,JFK,10/15/2024 21:38,9/1/2024 21:48,10/16/2024 04:34,9/2/2024 2:47,9,Maintenance,True,True,Boeing 777,N45210,2722
14114,United,7146,DFW,SEA,10/15/2024 11:31,9/1/2024 11:49,10/15/2024 15:36,9/1/2024 12:30,-1,,False,True,Airbus A320,N10957,2376
14115,United,4731,JFK,SEA,10/15/2024 16:06,9/1/2024 16:28,10/15/2024 19:19,9/1/2024 22:30,24,Air Traffic Control,False,False,Boeing 737,N88558,1693
14116,American Airlines,3429,JFK,SFO,10/15/2024 19:24,9/1/2024 19:51,10/15/2024 21:18,9/1/2024 22:39,15,Maintenance,False,True,Boeing 737,N66710,704
14117,United,8227,ATL,SEA,10/15/2024 13:58,9/1/2024 14:12,10/15/2024 20:12,9/1/2024 16:28,30,Weather,True,False,Airbus A320,N25716,2450
14118,United,9208,LAX,SEA,10/15/2024 17:59,9/1/2024 17:59,10/15/2024 23:56,9/1/2024 18:59,0,,False,False,Airbus A320,N11301,255
14119,American Airlines,516,JFK,SEA,10/15/2024 21:09,9/1/2024 21:31,10/15/2024 22:40,9/2/2024 3:36,27,Weather,True,True,Airbus A320,N91905,181
14120,Delta,7086,LAX,SEA,10/15/2024 19:25,9/1/2024 19:43,10/16/2024 01:18,9/1/2024 21:41,16,Maintenance,True,True,Airbus A320,N22113,1411
14121,American Airlines,6026,JFK,BOS,10/15/2024 08:05,9/1/2024 8:30,10/15/2024 11:51,9/1/2024 14:27,22,Air Traffic Control,True,True,Airbus A320,N64842,1088
14122,United,5900,DFW,SEA,10/15/2024 17:33,9/1/2024 17:59,10/15/2024 22:57,9/1/2024 23:23,-10,,True,False,Boeing 737,N95733,839
14123,Southwest,5399,JFK,SEA,10/15/2024 16:33,9/1/2024 16:41,10/15/2024 19:41,9/1/2024 22:59,26,Maintenance,True,False,Boeing 737,N93969,1913
14124,United,1611,DFW,SEA,10/15/2024 06:20,9/1/2024 6:23,10/15/2024 09:35,9/1/2024 8:11,-9,,True,True,Boeing 777,N52768,372
14125,Southwest,2820,LAX,BOS,10/15/2024 14:33,9/1/2024 14:41,10/15/2024 17:03,9/1/2024 17:44,11,Maintenance,False,False,Airbus A320,N16201,1055
14126,United,9388,LAX,BOS,10/15/2024 13:12,9/1/2024 13:38,10/15/2024 16:43,9/1/2024 17:36,24,Weather,False,False,Boeing 737,N27564,2726
14127,United,9087,ORD,BOS,10/15/2024 00:28,9/1/2024 0:47,10/15/2024 04:37,9/1/2024 5:40,12,Air Traffic Control,True,False,Airbus A320,N46525,453
14128,United,7026,ATL,SEA,10/15/2024 07:08,9/1/2024 7:32,10/15/2024 13:52,9/1/2024 12:26,18,Weather,False,True,Airbus A320,N26771,500
14129,Delta,9013,LAX,JFK,10/15/2024 18:46,9/1/2024 18:50,10/16/2024 01:27,9/1/2024 21:44,-2,,True,True,Boeing 737,N11126,353
14130,Delta,847,JFK,BOS,10/15/2024 19:21,9/1/2024 19:38,10/15/2024 22:57,9/1/2024 21:32,11,Air Traffic Control,False,False,Boeing 737,N81313,1668
14131,Southwest,7955,JFK,JFK,10/15/2024 23:29,9/1/2024 23:40,10/16/2024 04:47,9/2/2024 4:48,19,Maintenance,True,True,Boeing 777,N87688,969
14132,American Airlines,8591,LAX,SEA,10/15/2024 05:42,9/1/2024 5:46,10/15/2024 11:51,9/1/2024 6:54,12,Weather,False,False,Boeing 777,N75110,1549
14133,Delta,2151,JFK,MIA,10/15/2024 06:28,9/1/2024 6:58,10/15/2024 09:22,9/1/2024 12:36,8,Air Traffic Control,False,False,Airbus A320,N62144,2231
14134,Southwest,7868,ORD,BOS,10/15/2024 07:25,9/1/2024 7:38,10/15/2024 12:54,9/1/2024 10:46,21,Maintenance,False,False,Airbus A320,N50749,2189
14135,Southwest,5111,ATL,JFK,10/15/2024 12:18,9/1/2024 12:26,10/15/2024 16:23,9/1/2024 18:14,-4,,False,False,Airbus A320,N47364,1545
14136,United,9175,JFK,SFO,10/15/2024 14:39,9/1/2024 15:09,10/15/2024 17:14,9/1/2024 18:54,15,Maintenance,False,True,Boeing 737,N44109,2138
14137,American Airlines,2707,ORD,BOS,10/15/2024 21:54,9/1/2024 22:15,10/15/2024 23:17,9/2/2024 1:03,9,Air Traffic Control,False,True,Boeing 737,N47004,2494
14138,Southwest,7931,ORD,BOS,10/15/2024 08:48,9/1/2024 9:08,10/15/2024 14:39,9/1/2024 14:05,17,Air Traffic Control,False,True,Airbus A320,N35027,2015
14139,Southwest,3235,ATL,SFO,10/15/2024 04:07,9/1/2024 4:18,10/15/2024 10:39,9/1/2024 9:09,2,Air Traffic Control,True,True,Airbus A320,N45293,2808
14140,American Airlines,7916,LAX,MIA,10/15/2024 13:21,9/1/2024 13:23,10/15/2024 16:01,9/1/2024 17:45,24,Air Traffic Control,True,False,Boeing 777,N89071,544
14141,Southwest,2559,ORD,SFO,10/15/2024 17:40,9/1/2024 18:06,10/15/2024 21:53,9/1/2024 19:56,16,Air Traffic Control,True,False,Boeing 777,N47989,1173
14142,American Airlines,9628,JFK,SFO,10/15/2024 07:39,9/1/2024 7:58,10/15/2024 08:48,9/1/2024 10:59,20,Weather,True,True,Airbus A320,N58602,2993
14143,United,5089,ATL,SFO,10/15/2024 22:54,9/1/2024 23:18,10/16/2024 01:02,9/2/2024 2:05,11,Air Traffic Control,False,False,Airbus A320,N46008,247
14144,Delta,5079,ATL,BOS,10/15/2024 22:03,9/1/2024 22:33,10/16/2024 01:13,9/2/2024 2:06,3,Maintenance,True,True,Boeing 737,N64115,1762
14145,American Airlines,8630,ATL,SFO,10/15/2024 12:07,9/1/2024 12:36,10/15/2024 14:18,9/1/2024 16:34,27,Weather,True,False,Boeing 737,N98812,272
14146,United,1832,ORD,MIA,10/15/2024 10:36,9/1/2024 10:42,10/15/2024 12:36,9/1/2024 14:46,10,Weather,True,False,Boeing 737,N50753,1298
14147,Southwest,1495,ATL,SFO,10/15/2024 11:26,9/1/2024 11:41,10/15/2024 17:07,9/1/2024 16:19,-7,,False,True,Airbus A320,N77534,1394
14148,Southwest,8291,ATL,MIA,10/15/2024 01:28,9/1/2024 1:31,10/15/2024 07:25,9/1/2024 7:38,10,Weather,True,True,Airbus A320,N10157,2862
14149,American Airlines,4208,LAX,BOS,10/15/2024 09:13,9/1/2024 9:16,10/15/2024 13:57,9/1/2024 12:16,3,Weather,True,True,Airbus A320,N43589,107
14150,American Airlines,1563,ORD,MIA,10/15/2024 23:53,9/2/2024 0:04,10/16/2024 02:48,9/2/2024 0:44,-9,,False,False,Boeing 737,N30829,2501
14151,American Airlines,1185,DFW,JFK,10/15/2024 06:40,9/1/2024 7:10,10/15/2024 11:01,9/1/2024 10:54,14,Maintenance,True,True,Boeing 777,N18754,1659
14152,Delta,3904,JFK,MIA,10/15/2024 04:07,9/1/2024 4:19,10/15/2024 06:17,9/1/2024 10:16,9,Weather,True,False,Boeing 737,N37367,2763
14153,Southwest,5402,JFK,JFK,10/15/2024 00:45,9/1/2024 0:47,10/15/2024 02:53,9/1/2024 6:38,-7,,True,False,Airbus A320,N17903,2513
14154,Southwest,4151,JFK,JFK,10/15/2024 04:37,9/1/2024 4:46,10/15/2024 06:33,9/1/2024 6:36,-1,,True,True,Boeing 777,N58147,2706
14155,United,5264,LAX,BOS,10/15/2024 09:15,9/1/2024 9:19,10/15/2024 16:04,9/1/2024 11:26,11,Weather,False,True,Boeing 777,N33251,2923
14156,American Airlines,439,ORD,SEA,10/15/2024 21:18,9/1/2024 21:26,10/16/2024 03:42,9/2/2024 3:46,28,Weather,False,False,Boeing 777,N15904,1016
14157,United,487,LAX,BOS,10/15/2024 07:08,9/1/2024 7:14,10/15/2024 11:53,9/1/2024 11:16,8,Air Traffic Control,False,False,Boeing 737,N86249,544
14158,Delta,6512,ORD,BOS,10/15/2024 05:16,9/1/2024 5:38,10/15/2024 12:00,9/1/2024 7:13,-3,,True,True,Boeing 737,N23749,515
14159,United,469,ATL,BOS,10/15/2024 12:38,9/1/2024 12:57,10/15/2024 17:28,9/1/2024 17:47,9,Maintenance,False,True,Boeing 777,N84901,1753
14160,United,2389,JFK,SFO,10/15/2024 07:10,9/1/2024 7:11,10/15/2024 11:09,9/1/2024 8:39,29,Weather,False,True,Airbus A320,N46297,2275
14161,Delta,6549,LAX,MIA,10/15/2024 13:51,9/1/2024 14:08,10/15/2024 19:13,9/1/2024 18:19,28,Maintenance,True,True,Boeing 737,N53074,2719
14162,Delta,2587,ATL,MIA,10/15/2024 06:42,9/1/2024 7:03,10/15/2024 08:03,9/1/2024 11:53,11,Weather,True,True,Boeing 737,N78809,1329
14163,American Airlines,1301,ORD,SEA,10/15/2024 17:37,9/1/2024 17:54,10/15/2024 23:42,9/1/2024 21:49,12,Air Traffic Control,False,False,Boeing 777,N89950,2486
14164,Delta,9692,ORD,SFO,10/15/2024 20:33,9/1/2024 20:45,10/16/2024 03:25,9/1/2024 21:32,-1,,False,False,Boeing 777,N86917,1271
14165,Delta,8172,DFW,SEA,10/15/2024 21:16,9/1/2024 21:18,10/16/2024 02:37,9/1/2024 22:41,25,Weather,True,True,Airbus A320,N22551,2698
14166,United,7733,ORD,BOS,10/15/2024 12:04,9/1/2024 12:33,10/15/2024 18:27,9/1/2024 16:05,1,Maintenance,False,False,Boeing 737,N98436,489
14167,Southwest,3686,DFW,MIA,10/15/2024 07:42,9/1/2024 7:44,10/15/2024 12:43,9/1/2024 8:42,0,,True,False,Boeing 737,N99157,2938
14168,Delta,224,DFW,SFO,10/15/2024 16:34,9/1/2024 16:49,10/15/2024 22:19,9/1/2024 17:55,21,Maintenance,True,False,Boeing 737,N69282,2441
14169,Southwest,3793,ATL,JFK,10/15/2024 08:08,9/1/2024 8:27,10/15/2024 13:07,9/1/2024 11:35,27,Maintenance,True,True,Boeing 777,N51236,839
14170,American Airlines,492,JFK,SEA,10/15/2024 21:13,9/1/2024 21:13,10/16/2024 03:05,9/1/2024 22:36,23,Air Traffic Control,True,False,Boeing 777,N30753,1259
14171,Southwest,1770,ATL,SEA,10/15/2024 21:05,9/1/2024 21:13,10/15/2024 22:18,9/1/2024 21:56,-9,,False,True,Boeing 737,N54700,301
14172,United,6951,LAX,JFK,10/15/2024 16:18,9/1/2024 16:26,10/15/2024 18:16,9/1/2024 20:43,25,Weather,False,False,Boeing 777,N45854,1264
14173,Delta,3060,LAX,BOS,10/15/2024 13:39,9/1/2024 13:58,10/15/2024 17:28,9/1/2024 14:45,6,Maintenance,False,False,Boeing 737,N22535,2066
14174,United,3397,ATL,MIA,10/15/2024 23:31,9/1/2024 23:31,10/16/2024 05:38,9/2/2024 3:27,-4,,True,False,Boeing 777,N53408,590
14175,United,4988,ORD,SEA,10/15/2024 00:38,9/1/2024 1:01,10/15/2024 05:40,9/1/2024 2:57,19,Air Traffic Control,True,False,Boeing 737,N55376,1971
14176,Southwest,5611,ORD,JFK,10/15/2024 07:19,9/1/2024 7:34,10/15/2024 13:45,9/1/2024 12:25,6,Maintenance,True,False,Boeing 737,N66082,443
14177,United,1855,JFK,SFO,10/15/2024 17:27,9/1/2024 17:56,10/15/2024 22:09,9/1/2024 22:34,7,Air Traffic Control,False,False,Airbus A320,N47566,2166
14178,United,5151,DFW,JFK,10/15/2024 19:01,9/1/2024 19:04,10/15/2024 22:37,9/1/2024 21:21,20,Air Traffic Control,True,False,Boeing 737,N43300,211
14179,American Airlines,9599,ORD,MIA,10/15/2024 17:38,9/1/2024 18:01,10/15/2024 23:10,9/1/2024 23:55,17,Maintenance,True,False,Boeing 737,N38125,2398
14180,Delta,4291,DFW,SEA,10/15/2024 17:21,9/1/2024 17:36,10/15/2024 21:48,9/1/2024 18:38,17,Maintenance,False,False,Boeing 777,N67778,685
14181,Delta,1011,ORD,SFO,10/15/2024 10:22,9/1/2024 10:44,10/15/2024 14:10,9/1/2024 12:40,18,Weather,False,False,Boeing 777,N41614,2697
14182,United,4781,ORD,JFK,10/15/2024 18:08,9/1/2024 18:12,10/15/2024 22:13,9/2/2024 0:29,21,Air Traffic Control,True,True,Airbus A320,N73230,1251
14183,Southwest,4781,JFK,JFK,10/15/2024 14:15,9/1/2024 14:25,10/15/2024 16:37,9/1/2024 18:25,10,Air Traffic Control,False,False,Boeing 777,N23752,2267
14184,American Airlines,7093,JFK,SEA,10/15/2024 04:25,9/1/2024 4:45,10/15/2024 06:08,9/1/2024 10:30,5,Air Traffic Control,True,False,Boeing 737,N30210,2672
14185,Southwest,3474,JFK,MIA,10/15/2024 10:43,9/1/2024 10:43,10/15/2024 14:53,9/1/2024 16:35,-8,,False,False,Boeing 737,N79609,1368
14186,Southwest,3062,ATL,SFO,10/15/2024 22:43,9/1/2024 22:56,10/16/2024 01:46,9/2/2024 1:42,-1,,False,True,Boeing 777,N42893,1441
14187,Delta,2089,ORD,JFK,10/15/2024 03:04,9/1/2024 3:26,10/15/2024 06:06,9/1/2024 9:00,-4,,False,False,Airbus A320,N23849,1265
14188,United,6575,ATL,JFK,10/15/2024 02:58,9/1/2024 3:24,10/15/2024 06:17,9/1/2024 5:11,13,Maintenance,False,True,Airbus A320,N63526,407
14189,United,9694,LAX,SFO,10/15/2024 19:36,9/1/2024 19:41,10/16/2024 01:28,9/2/2024 2:02,26,Air Traffic Control,True,True,Boeing 737,N14662,756
14190,United,6911,LAX,SFO,10/15/2024 16:40,9/1/2024 16:45,10/15/2024 21:02,9/1/2024 20:58,18,Weather,False,True,Airbus A320,N14276,1627
14191,Delta,4487,LAX,SFO,10/15/2024 21:50,9/1/2024 22:11,10/16/2024 04:42,9/2/2024 4:10,20,Weather,False,False,Boeing 777,N70577,1539
14192,United,2890,ORD,JFK,10/15/2024 17:48,9/1/2024 18:01,10/15/2024 23:39,9/1/2024 19:45,-3,,False,False,Boeing 737,N94103,871
14193,American Airlines,493,ORD,JFK,10/15/2024 22:40,9/1/2024 22:57,10/16/2024 01:47,9/2/2024 5:00,20,Weather,True,False,Boeing 737,N91289,1650
14194,United,2143,LAX,MIA,10/15/2024 00:53,9/1/2024 0:56,10/15/2024 03:13,9/1/2024 6:13,20,Air Traffic Control,True,True,Airbus A320,N97038,660
14195,Delta,9598,DFW,JFK,10/15/2024 20:00,9/1/2024 20:01,10/16/2024 01:58,9/2/2024 1:52,-8,,False,False,Airbus A320,N68701,570
14196,United,8872,DFW,BOS,10/15/2024 11:43,9/1/2024 11:57,10/15/2024 12:50,9/1/2024 12:52,9,Maintenance,True,False,Airbus A320,N16065,424
14197,United,5616,LAX,JFK,10/15/2024 08:22,9/1/2024 8:28,10/15/2024 10:47,9/1/2024 14:20,-2,,False,False,Airbus A320,N17889,1225
14198,American Airlines,8974,JFK,SFO,10/15/2024 19:47,9/1/2024 19:51,10/16/2024 01:07,9/2/2024 2:11,24,Weather,True,True,Airbus A320,N26171,1867
14199,Delta,3687,JFK,BOS,10/15/2024 01:12,9/1/2024 1:21,10/15/2024 07:30,9/1/2024 2:14,2,Maintenance,True,False,Boeing 737,N67218,2179
14200,Delta,3969,LAX,SFO,10/15/2024 11:19,9/1/2024 11:22,10/15/2024 14:04,9/1/2024 17:16,-3,,True,True,Airbus A320,N58551,1482
14201,Southwest,877,ATL,JFK,10/15/2024 19:06,9/1/2024 19:09,10/15/2024 23:30,9/1/2024 23:13,7,Weather,False,True,Boeing 737,N96897,1604
14202,American Airlines,1474,ORD,SEA,10/15/2024 20:02,9/1/2024 20:25,10/16/2024 02:42,9/1/2024 21:31,29,Weather,True,True,Airbus A320,N97600,929
14203,Southwest,8768,ATL,MIA,10/15/2024 22:03,9/1/2024 22:07,10/16/2024 02:20,9/2/2024 1:17,14,Maintenance,True,False,Airbus A320,N60663,2005
14204,Southwest,7362,DFW,SFO,10/15/2024 08:04,9/1/2024 8:07,10/15/2024 14:57,9/1/2024 14:07,3,Weather,True,False,Airbus A320,N69799,2285
14205,United,563,LAX,JFK,10/15/2024 06:19,9/1/2024 6:21,10/15/2024 13:04,9/1/2024 12:12,-7,,True,False,Boeing 737,N93883,569
14206,Delta,3862,LAX,SFO,10/15/2024 22:25,9/1/2024 22:48,10/16/2024 04:34,9/1/2024 23:29,4,Maintenance,False,False,Boeing 737,N30728,1267
14207,Southwest,8568,LAX,BOS,10/15/2024 15:34,9/1/2024 15:49,10/15/2024 18:31,9/1/2024 21:55,21,Air Traffic Control,False,False,Boeing 777,N88622,390
14208,American Airlines,4541,DFW,BOS,10/15/2024 19:08,9/1/2024 19:35,10/16/2024 00:15,9/1/2024 21:21,13,Air Traffic Control,True,True,Boeing 777,N56491,2185
14209,Southwest,206,ATL,SFO,10/15/2024 02:13,9/1/2024 2:38,10/15/2024 08:45,9/1/2024 5:18,5,Air Traffic Control,False,True,Boeing 737,N86993,1660
14210,United,1075,ATL,SEA,10/15/2024 20:46,9/1/2024 21:08,10/15/2024 23:06,9/2/2024 2:57,11,Air Traffic Control,True,True,Airbus A320,N31450,1831
14211,American Airlines,5084,LAX,BOS,10/15/2024 00:53,9/1/2024 1:04,10/15/2024 03:57,9/1/2024 2:19,26,Maintenance,True,True,Airbus A320,N74045,1970
14212,United,2203,DFW,MIA,10/15/2024 17:59,9/1/2024 18:24,10/15/2024 21:45,9/2/2024 0:24,25,Maintenance,True,True,Boeing 737,N63476,2624
14213,American Airlines,8160,LAX,BOS,10/15/2024 22:58,9/1/2024 23:12,10/16/2024 05:22,9/2/2024 2:59,1,Air Traffic Control,False,False,Boeing 777,N36523,1777
14214,United,2449,ATL,SFO,10/15/2024 15:51,9/1/2024 15:58,10/15/2024 20:00,9/1/2024 20:04,13,Air Traffic Control,False,True,Airbus A320,N16786,1715
14215,Southwest,4002,ATL,BOS,10/15/2024 22:25,9/1/2024 22:54,10/16/2024 03:20,9/2/2024 4:24,-1,,False,True,Airbus A320,N54627,2779
14216,Delta,945,DFW,SFO,10/15/2024 00:18,9/1/2024 0:25,10/15/2024 05:02,9/1/2024 3:10,-8,,False,True,Airbus A320,N26627,1071
14217,Delta,5682,JFK,SEA,10/15/2024 15:13,9/1/2024 15:26,10/15/2024 17:10,9/1/2024 20:14,1,Air Traffic Control,True,True,Airbus A320,N83040,2246
14218,United,7094,ORD,MIA,10/15/2024 08:07,9/1/2024 8:37,10/15/2024 12:20,9/1/2024 10:19,12,Maintenance,True,False,Airbus A320,N86987,1142
14219,American Airlines,3532,ATL,MIA,10/15/2024 13:26,9/1/2024 13:35,10/15/2024 18:41,9/1/2024 14:41,15,Weather,True,True,Boeing 777,N47426,1606
14220,American Airlines,4460,JFK,MIA,10/15/2024 04:33,9/1/2024 4:43,10/15/2024 07:58,9/1/2024 6:49,16,Air Traffic Control,False,True,Boeing 777,N91219,1996
14221,Delta,1750,ATL,SEA,10/15/2024 21:17,9/1/2024 21:27,10/16/2024 03:23,9/2/2024 0:34,17,Air Traffic Control,False,True,Boeing 777,N30687,623
14222,Delta,5358,LAX,MIA,10/15/2024 03:56,9/1/2024 4:08,10/15/2024 06:18,9/1/2024 5:00,4,Maintenance,True,False,Airbus A320,N78360,2490
14223,Southwest,7839,DFW,MIA,10/15/2024 02:43,9/1/2024 2:58,10/15/2024 06:31,9/1/2024 3:57,14,Maintenance,True,False,Airbus A320,N22131,2561
14224,American Airlines,3333,ORD,SEA,10/15/2024 08:50,9/1/2024 8:50,10/15/2024 10:21,9/1/2024 11:09,19,Weather,True,False,Boeing 777,N37934,2392
14225,Southwest,796,LAX,MIA,10/15/2024 19:36,9/1/2024 19:50,10/15/2024 23:33,9/1/2024 20:42,6,Weather,False,False,Boeing 737,N39168,1123
14226,American Airlines,8130,ATL,MIA,10/15/2024 21:56,9/1/2024 22:10,10/15/2024 23:47,9/2/2024 4:24,28,Weather,False,False,Boeing 737,N37950,1786
14227,American Airlines,5334,ATL,JFK,10/15/2024 12:42,9/1/2024 13:09,10/15/2024 15:36,9/1/2024 13:47,5,Maintenance,True,False,Boeing 737,N73387,2597
14228,Delta,1993,LAX,MIA,10/15/2024 13:42,9/1/2024 13:51,10/15/2024 16:44,9/1/2024 17:34,-8,,False,False,Boeing 737,N23516,2369
14229,Delta,6180,ATL,SFO,10/15/2024 02:47,9/1/2024 2:49,10/15/2024 06:46,9/1/2024 5:55,8,Air Traffic Control,True,True,Boeing 777,N51552,2980
14230,Southwest,7347,ATL,JFK,10/15/2024 16:58,9/1/2024 17:05,10/15/2024 19:05,9/1/2024 19:07,9,Maintenance,False,False,Boeing 777,N33470,1258
14231,Delta,9634,DFW,SFO,10/15/2024 07:28,9/1/2024 7:55,10/15/2024 09:04,9/1/2024 13:21,-7,,False,False,Airbus A320,N74146,983
14232,American Airlines,8987,JFK,MIA,10/15/2024 13:21,9/1/2024 13:26,10/15/2024 15:20,9/1/2024 18:17,-4,,False,False,Airbus A320,N74369,2841
14233,United,1285,ORD,BOS,10/15/2024 18:00,9/1/2024 18:05,10/15/2024 22:15,9/2/2024 0:14,14,Maintenance,False,False,Boeing 777,N86644,356
14234,United,1063,LAX,BOS,10/15/2024 04:49,9/1/2024 5:17,10/15/2024 11:45,9/1/2024 6:57,8,Maintenance,False,False,Boeing 737,N29831,1249
14235,Delta,181,ORD,JFK,10/15/2024 16:53,9/1/2024 17:15,10/15/2024 20:50,9/1/2024 19:12,19,Weather,True,True,Airbus A320,N77476,2132
14236,United,5613,DFW,SEA,10/15/2024 20:57,9/1/2024 21:22,10/16/2024 03:16,9/2/2024 3:19,22,Air Traffic Control,True,True,Boeing 777,N70312,364
14237,United,5904,JFK,MIA,10/15/2024 23:56,9/1/2024 23:59,10/16/2024 06:01,9/2/2024 3:16,20,Weather,True,False,Boeing 777,N49913,2444
14238,Southwest,6625,ORD,JFK,10/15/2024 10:51,9/1/2024 10:51,10/15/2024 16:06,9/1/2024 13:54,3,Maintenance,True,True,Boeing 737,N55139,1985
14239,Southwest,2286,LAX,SEA,10/15/2024 11:16,9/1/2024 11:38,10/15/2024 15:59,9/1/2024 17:12,-4,,True,True,Boeing 777,N88437,1611
14240,American Airlines,9924,ATL,JFK,10/15/2024 13:38,9/1/2024 13:46,10/15/2024 16:36,9/1/2024 19:46,8,Air Traffic Control,True,True,Boeing 777,N17803,1943
14241,American Airlines,8375,LAX,JFK,10/15/2024 23:46,9/2/2024 0:02,10/16/2024 06:23,9/2/2024 1:59,13,Weather,False,True,Airbus A320,N13168,252
14242,American Airlines,8759,ATL,SEA,10/15/2024 22:13,9/1/2024 22:22,10/16/2024 02:29,9/2/2024 0:03,-10,,False,True,Boeing 737,N34049,1419
14243,United,5302,ATL,MIA,10/15/2024 02:01,9/1/2024 2:20,10/15/2024 08:26,9/1/2024 5:20,19,Weather,True,True,Airbus A320,N69092,2918
14244,American Airlines,9551,JFK,SEA,10/15/2024 01:43,9/1/2024 2:11,10/15/2024 03:33,9/1/2024 7:06,23,Air Traffic Control,False,True,Boeing 777,N44215,767
14245,United,4435,LAX,MIA,10/15/2024 10:25,9/1/2024 10:27,10/15/2024 11:50,9/1/2024 15:49,24,Air Traffic Control,True,False,Boeing 737,N92973,2381
14246,Southwest,2342,JFK,SEA,10/15/2024 21:08,9/1/2024 21:17,10/15/2024 23:24,9/2/2024 0:22,14,Air Traffic Control,False,False,Boeing 777,N65345,1246
14247,Delta,8009,DFW,MIA,10/15/2024 08:49,9/1/2024 8:52,10/15/2024 12:13,9/1/2024 9:50,1,Weather,False,True,Boeing 777,N18222,2914
14248,Southwest,554,JFK,MIA,10/15/2024 10:54,9/1/2024 10:56,10/15/2024 14:45,9/1/2024 16:54,0,,True,False,Boeing 737,N73008,1111
14249,Delta,6272,LAX,MIA,10/15/2024 10:34,9/1/2024 10:52,10/15/2024 15:14,9/1/2024 11:50,16,Maintenance,False,False,Airbus A320,N67355,1957
14250,American Airlines,1866,DFW,MIA,10/15/2024 16:46,9/1/2024 17:10,10/15/2024 19:56,9/1/2024 18:08,22,Weather,True,False,Airbus A320,N18944,1389
14251,United,4644,DFW,SFO,10/15/2024 01:15,9/1/2024 1:23,10/15/2024 07:48,9/1/2024 2:44,29,Air Traffic Control,False,False,Boeing 777,N48154,1954
14252,Delta,2196,ATL,SEA,10/15/2024 16:54,9/1/2024 17:08,10/15/2024 22:43,9/1/2024 19:10,16,Maintenance,True,False,Boeing 737,N22665,1700
14253,American Airlines,988,DFW,BOS,10/15/2024 03:25,9/1/2024 3:34,10/15/2024 07:36,9/1/2024 6:21,-4,,True,True,Airbus A320,N29719,1893
14254,Southwest,5285,ATL,SFO,10/15/2024 18:26,9/1/2024 18:52,10/15/2024 21:43,9/1/2024 22:46,20,Weather,False,True,Airbus A320,N69286,965
14255,American Airlines,5340,JFK,MIA,10/15/2024 02:24,9/1/2024 2:44,10/15/2024 08:11,9/1/2024 5:38,14,Air Traffic Control,True,True,Boeing 737,N87892,1753
14256,American Airlines,484,ORD,SEA,10/15/2024 13:55,9/1/2024 14:05,10/15/2024 18:17,9/1/2024 18:45,-10,,False,False,Boeing 777,N30346,1169
